Name,healthy_fem,infected_fem,healthy_male,infected_male
Pmin_ref_seq_2282,0.948001,1.1520320000000002,0.7390965,2.142409
Pmin_ref_seq_2283,0.0,18.7839895,0.0,2.468567
Pmin_ref_seq_2284,0.0,4.328017,0.0,5.8402105
Pmin_ref_seq_2285,0.0,1.1782575,0.0,3.407861
Pmin_ref_seq_2286,0.0,3.215491,0.0,6.4579285
Pmin_ref_seq_2287,0.0,1.7818755,0.0,4.38327
Pmin_ref_seq_2288,2.248975,1.6995965000000002,2.5656765000000004,0.366026
Pmin_ref_seq_2289,0.0,1.5331405,0.0,3.058136
Pmin_ref_seq_2290,0.0,32.601669,0.0,54.02638
Pmin_ref_seq_2291,0.0,178.2608885,254.301425,134.81163850000002
Pmin_ref_seq_2292,1.034462,12.342237,14.4020385,14.5725845
Pmin_ref_seq_2293,0.0,3.807466,0.0,4.1063355
Pmin_ref_seq_2294,9.930991,3.0085,4.2867145,2.8003265
Pmin_ref_seq_2295,0.0,3.0448945,0.0,7.706689
Pmin_ref_seq_2296,0.0,5.9178255,0.0,10.5420885
Pmin_ref_seq_2297,0.0,4.010681,0.0,5.3833125
Pmin_ref_seq_2298,15.484906,15.6357745,11.410792999999998,17.253784
Pmin_ref_seq_2299,0.0,4.1847135,0.0,6.2779465
Pmin_ref_seq_2300,0.0,1.7616299999999998,0.0,2.8806965
Pmin_ref_seq_2301,0.0,17.051896,0.0,25.593644
Pmin_ref_seq_2302,0.0,14.4860105,0.0,43.1043285
Pmin_ref_seq_2303,0.0,1.8371295,0.0,6.136381
Pmin_ref_seq_2304,0.0,19.160028500000003,0.0,23.452637000000003
Pmin_ref_seq_2305,0.0,2.9688925,0.0,4.1359435
Pmin_ref_seq_2306,0.0,0.693055,0.0,2.2857015
Pmin_ref_seq_2307,0.338146,14.2558455,13.178807,18.562477
Pmin_ref_seq_2308,0.0,0.0230105,0.0,3.578143
Pmin_ref_seq_2309,0.318354,1.0576975,3.0085930000000003,0.5920369999999999
Pmin_ref_seq_2310,0.98655,2.4927895,8.1849185,1.727062
Pmin_ref_seq_2311,0.0,1.920194,0.0,2.5308635
Pmin_ref_seq_2312,0.0,4.554496,0.0,3.6946345
Pmin_ref_seq_2313,0.0,12.7030375,0.0,12.687206
Pmin_ref_seq_2314,3.020673,7.460096500000001,9.354758,7.5957735
Pmin_ref_seq_2315,0.0,3.019899,0.0,3.0458135000000004
Pmin_ref_seq_2316,0.0,2.5227235,0.0,1.4501745
Pmin_ref_seq_2317,1.686103,1.108529,5.2223805,0.6839865
Pmin_ref_seq_2318,0.0,1.7593975,0.0,3.5866055
Pmin_ref_seq_2319,0.0,2.4884005,0.0,3.869095
Pmin_ref_seq_2320,3.263796,2.683976,3.3892515,1.5506215
Pmin_ref_seq_2321,0.0,4.474816,0.0,11.4817715
Pmin_ref_seq_2322,3.155432,1.7449165,2.5497485,0.987182
Pmin_ref_seq_2323,0.0,3.0690395,0.0,4.537784
Pmin_ref_seq_2324,2.022172,0.1923945,1.244416,0.0
Pmin_ref_seq_2325,0.0,9.640229,0.0,8.167512
Pmin_ref_seq_2326,0.123678,1.0935245,2.536003,0.5528185
Pmin_ref_seq_2327,1.391539,2.9416155,0.380036,1.3412415000000002
Pmin_ref_seq_2328,1.8547,1.695996,3.356478,0.1782699999999999
Pmin_ref_seq_2329,44.652713,0.7756295,32.4593415,0.1716455
Pmin_ref_seq_2330,0.0,0.7300955,0.0,2.095053
Pmin_ref_seq_2331,0.0,5.478958,0.0,6.951278500000001
Pmin_ref_seq_2332,0.0,2.6855415,0.0,5.239205500000001
Pmin_ref_seq_2333,0.0,5.9512495,0.0,8.8550495
Pmin_ref_seq_2334,14.428053,8.548024,8.425729500000001,7.976755000000001
Pmin_ref_seq_2335,0.0,3.2050415,0.0,1.2095675
Pmin_ref_seq_2336,0.0,2.399055,0.0,1.064893
Pmin_ref_seq_2337,1.833786,3.794484,2.7689985,2.7401020000000003
Pmin_ref_seq_2338,0.0,7.025798,0.0,9.0069885
Pmin_ref_seq_2339,116.558094,67.6513005,49.536359,31.394142
Pmin_ref_seq_2340,1.597654,0.1585415,3.0452975,0.2124255
Pmin_ref_seq_2341,0.0,1.971315,0.0,3.582133
Pmin_ref_seq_2342,0.0,0.298592,0.0,3.734838
Pmin_ref_seq_2343,1.735715,8.624672499999999,12.589008,9.2633305
Pmin_ref_seq_2344,2.785213,4.4472325,5.7955665,1.668207
Pmin_ref_seq_2345,0.0,1.771867,0.0,2.2206285
Pmin_ref_seq_2346,0.0,0.0,0.0,2.2915155
Pmin_ref_seq_2347,0.0,2.733984,0.0,2.816097
Pmin_ref_seq_2348,0.0,4.4338835,0.0,0.0
Pmin_ref_seq_2349,0.0,3.1231455,0.0,1.2531675
Pmin_ref_seq_2350,0.0,7.8706115,0.0038795,9.281272
Pmin_ref_seq_2351,4.442583,136.076036,166.99147100000002,343.22055750000004
Pmin_ref_seq_2352,0.0,7.337426499999999,0.0,10.76969
Pmin_ref_seq_2353,0.0,1.9926105,0.0,5.049046
Pmin_ref_seq_2354,0.0,6.7431275,0.0,7.4498125
Pmin_ref_seq_2355,1.921695,1.6271575,2.996113,1.438698
Pmin_ref_seq_2356,0.0,2.4765680000000003,0.0,3.0406765
Pmin_ref_seq_2357,0.0,2.9695335,0.0,3.48033
Pmin_ref_seq_2358,0.0,3.2486595,0.0,5.548560500000001
Pmin_ref_seq_2359,8.012666,4.0868755,10.297227,4.9777005
Pmin_ref_seq_2360,2.437021,0.490807,25.2951595,0.495917
Pmin_ref_seq_2361,2.425653,2.986171,2.1177415,2.557286
Pmin_ref_seq_2362,0.0,5.6523635,0.0,6.064151
Pmin_ref_seq_2363,0.0,2.287299,0.0,0.93838
Pmin_ref_seq_2364,0.0,1.402193,0.0,2.6479015
Pmin_ref_seq_2365,0.0,17.4154285,0.0,18.2827825
Pmin_ref_seq_2366,0.0,47.2918225,0.0,96.820632
Pmin_ref_seq_2367,0.0,2.94083,4.922793499999999,1.0834115
Pmin_ref_seq_2368,2.629454,1.814375,2.1480535,0.310017
Pmin_ref_seq_2369,0.0,0.0,0.0,3.694475
Pmin_ref_seq_2370,0.0,8.30763,0.0,4.6327825
Pmin_ref_seq_2371,18.196938,24.538857,15.325612499999998,17.659976
Pmin_ref_seq_2372,7.480636,6.03436,5.6975265,2.854423
Pmin_ref_seq_2373,2.273871,0.450184,0.7614885,0.4786614999999999
Pmin_ref_seq_2374,0.0,2.570247,0.0,3.847739
Pmin_ref_seq_2375,0.0,4.219462,0.0,5.225106
Pmin_ref_seq_2376,1.779096,0.6743115,2.222605,0.7750725
Pmin_ref_seq_2377,0.0,3.5564790000000004,1.542401,5.2151625
Pmin_ref_seq_2378,0.0,2.737687,0.0,4.9106335
Pmin_ref_seq_2379,0.0,5.8557115,0.0,4.2332455
Pmin_ref_seq_2380,0.0,10.4784545,0.0,24.44517
Pmin_ref_seq_2381,0.92824,4.288398,4.7785215,3.9796435
Pmin_ref_seq_2382,0.0,0.2563785,0.0,2.1172455
Pmin_ref_seq_2383,3.093921,4.0898015,4.5179935,2.51668
Pmin_ref_seq_2384,0.0,2.401974,0.0,4.9267635
Pmin_ref_seq_2385,0.0,1.25343,0.0,5.857787
Pmin_ref_seq_2386,0.0,1.549487,0.0,2.7054065
Pmin_ref_seq_2387,0.0,219.0478155,0.0,390.6571845
Pmin_ref_seq_2388,0.0,6.6476145,3.1760785,3.2426705
Pmin_ref_seq_2389,1.812784,1.695281,2.181378,1.356493
Pmin_ref_seq_2390,1.309892,2.8030835,2.071691,1.569563
Pmin_ref_seq_2391,0.0,5.3036595,0.0,4.6270335
Pmin_ref_seq_2392,67.783569,55.210507500000006,90.006444,52.5399705
Pmin_ref_seq_2393,172.366701,22.544511,612.5036755000001,20.2966445
Pmin_ref_seq_2394,0.0,5.840776,0.0,3.865845
Pmin_ref_seq_2395,0.0,3.4479945,0.0,4.253145
Pmin_ref_seq_2396,0.0,14.542838,0.0,66.5595405
Pmin_ref_seq_2397,3.116359,1.4387845,0.3466555,0.0
Pmin_ref_seq_2398,0.0,5.098579,0.0,2.1628035
Pmin_ref_seq_2399,0.0,2.2719175,0.0,14.620456
Pmin_ref_seq_2400,0.0,2.4774195,0.0,0.454369
Pmin_ref_seq_2401,2.556729,1.8923045,2.8589905,1.0850635
Pmin_ref_seq_2402,0.446414,1.1402195,28.5155975,0.460526
Pmin_ref_seq_2403,0.0,2.8008795,0.0,2.891251
Pmin_ref_seq_2404,8.716956,0.4472775,8.9350605,1.8034995
Pmin_ref_seq_2405,0.0,6.154622,0.0,10.0369775
Pmin_ref_seq_2406,0.0,2.5378800000000004,0.0,6.6968915
Pmin_ref_seq_2407,0.0,5.253946,0.0,6.0524405
Pmin_ref_seq_2408,2.71727,1.7043715,1.4341455,0.048034
Pmin_ref_seq_2409,0.0,4.786485,0.0,4.081122
Pmin_ref_seq_2410,13.227454,0.044376,32.8954095,0.0
Pmin_ref_seq_2411,0.0,2.5812495,0.0,4.313421
Pmin_ref_seq_2412,0.672371,0.156853,2.2385615,0.380376
Pmin_ref_seq_2413,0.0,1.24656,0.0,2.284888
Pmin_ref_seq_2414,0.0,10.884558,0.0,15.445525
Pmin_ref_seq_2415,0.0,18.679198,0.0,21.294086
Pmin_ref_seq_2416,0.0,14.4508405,0.0,10.7868435
Pmin_ref_seq_2417,0.79912,2.4460385,0.873631,1.9557935
Pmin_ref_seq_2418,2.517499,1.0563685,4.835718,0.436158
Pmin_ref_seq_2419,0.0,3.30823,2.0706805,1.2727590000000002
Pmin_ref_seq_2420,0.951337,2.8064805,2.2943235,1.112819
Pmin_ref_seq_2421,105.202653,16.496504,25.408646,27.565841
Pmin_ref_seq_2422,8.811436,4.0032985,10.662088,3.6685045
Pmin_ref_seq_2423,0.0,27.902967,0.0,102.409784
Pmin_ref_seq_2424,0.0,8.483048,0.0,18.987824
Pmin_ref_seq_2425,4.217513,1.832652,7.383316000000001,1.349542
Pmin_ref_seq_2426,0.0,5.2002945,0.0,20.8023055
Pmin_ref_seq_2427,2.883463,3.211981,3.0371255,1.8771625
Pmin_ref_seq_2428,0.0,0.2287755,0.077108,8.589829
Pmin_ref_seq_2429,0.40049,3.550197,2.4850565,0.515602
Pmin_ref_seq_2430,0.847078,2.2297615,2.746809,1.670389
Pmin_ref_seq_2431,3.56341,5.817719,5.4075545,5.868241
Pmin_ref_seq_2432,8.054932,11.7923895,15.615948,5.074619
Pmin_ref_seq_2433,0.0,5.4654465000000005,0.0,6.159155
Pmin_ref_seq_2434,0.0,1.9421305,2.2115385,1.2882075
Pmin_ref_seq_2435,5.261029,1.552269,6.717969,0.0
Pmin_ref_seq_2436,0.0,1.495597,3.70476,0.098471
Pmin_ref_seq_2437,0.0,5.254128,0.0,3.795059
Pmin_ref_seq_2438,0.0,2.3192875,0.0,0.3438409999999999
Pmin_ref_seq_2439,3.823236,7.168241999999999,11.3039155,4.474749
Pmin_ref_seq_2440,1.143545,0.364047,7.2633035,0.129365
Pmin_ref_seq_2441,5.397711,3.982763,9.133243,3.163898
Pmin_ref_seq_2442,0.0,2.188387,0.0,2.5522020000000003
Pmin_ref_seq_2443,3.453642,0.130854,13.169386,0.13323
Pmin_ref_seq_2444,0.0,1.481682,0.0,2.8545225
Pmin_ref_seq_2445,3.989094,0.8300384999999999,12.619883,1.273635
Pmin_ref_seq_2446,2.734054,2.302649,2.24932,0.860093
Pmin_ref_seq_2447,0.033159,2.474685,0.025708,3.0504290000000003
Pmin_ref_seq_2448,0.699782,3.646448,8.26252,0.5238785
Pmin_ref_seq_2449,0.0,2.025834,0.0,2.5760095
Pmin_ref_seq_2450,0.0,3.6739215,0.0,7.455649
Pmin_ref_seq_2451,0.0,3.3213250000000003,0.0,1.4397449999999998
Pmin_ref_seq_2452,0.0,5.602993,0.0,6.2209605
Pmin_ref_seq_2453,3.055559,1.40936,0.965835,1.087426
Pmin_ref_seq_2454,2.854651,0.0527325,0.0,0.0091525
Pmin_ref_seq_2455,2.18587,5.4797695,7.670557,3.2146255
Pmin_ref_seq_2456,0.0,10.9715205,0.0,14.3885855
Pmin_ref_seq_2457,0.0,1.2279015,0.0,2.181461
Pmin_ref_seq_2458,0.0,139.5893625,0.0,113.919412
Pmin_ref_seq_2459,0.0,0.0,2.709957,0.0
Pmin_ref_seq_2460,0.0,2.2188420000000004,0.0,1.897855
Pmin_ref_seq_2461,0.0,6.5239955,0.0,10.0253595
Pmin_ref_seq_2462,0.0,0.9673625,0.0,2.36158
Pmin_ref_seq_2463,0.0,3.979914500000001,0.0,9.877703
Pmin_ref_seq_2464,0.232903,4.0612275,5.6427035,4.0030655
Pmin_ref_seq_2465,0.0,4.0961825,0.0,7.703355
Pmin_ref_seq_2466,0.0,0.7135195000000001,0.0,2.6404255
Pmin_ref_seq_2467,0.0,85.555723,0.0,439.163917
Pmin_ref_seq_2468,0.102064,3.5513095000000003,2.232229,2.4481665
Pmin_ref_seq_2469,2.761578,2.8938155,0.8228995,1.10796
Pmin_ref_seq_2470,0.0,3.379897,4.9476965,2.434977
Pmin_ref_seq_2471,1.491826,2.374806,2.864872,1.827195
Pmin_ref_seq_2472,0.0,0.8109845,0.0,84.41275949999999
Pmin_ref_seq_2473,3.760262,0.3002125,0.5758725,0.7322415
Pmin_ref_seq_2474,0.0,0.8048204999999999,0.0,4.386900000000001
Pmin_ref_seq_2475,0.027671,86.941868,1.9836185,104.73363
Pmin_ref_seq_2476,0.0,1.11,0.0,6.215101499999999
Pmin_ref_seq_2477,1.265796,1.1843425,2.887585,0.698333
Pmin_ref_seq_2478,0.0,10.027144,0.0,20.531668
Pmin_ref_seq_2479,0.0,2.895992,0.0,5.3271565
Pmin_ref_seq_2480,83.898803,86.595288,155.846509,99.534777
Pmin_ref_seq_2481,0.0,13.8476605,0.0,15.527508999999998
Pmin_ref_seq_2482,0.0,0.5345044999999999,0.0,3.0428615
Pmin_ref_seq_2483,0.0,4.7064435,0.0,27.612018
Pmin_ref_seq_2484,1.375327,2.5551075,2.496308,2.2308765
Pmin_ref_seq_2485,3.175171,3.6653975,9.0156165,2.380824
Pmin_ref_seq_2486,0.181241,0.6266505,2.3587495,0.5842674999999999
Pmin_ref_seq_2487,3.782578,4.271035,4.27996,3.5364830000000005
Pmin_ref_seq_2488,0.0,104.4208,0.0,286.53237
Pmin_ref_seq_2489,1.026738,1.413685,5.5586885,1.945651
Pmin_ref_seq_2490,2.214521,1.983206,9.7111045,2.230976
Pmin_ref_seq_2491,1.152939,0.1879355,3.9278475,0.0427665
Pmin_ref_seq_2492,0.0,4.2693185,0.0,1.9841125
Pmin_ref_seq_2493,0.0,1.114023,0.0,2.3027775
Pmin_ref_seq_2494,1.680366,2.371951,2.6462185,1.4990205
Pmin_ref_seq_2495,0.636182,7.5058115,4.7202705,4.6662275
Pmin_ref_seq_2496,1.825364,1.3141515,2.814699,0.9763715
Pmin_ref_seq_2497,2.36175,3.308999,2.6272445,2.327528
Pmin_ref_seq_2498,0.0,23.248164,0.0,48.361773
Pmin_ref_seq_2499,14.004452,5.7417075,10.894347,20.8051185
Pmin_ref_seq_2500,1.901174,2.6893890000000003,3.549085,1.2500865
Pmin_ref_seq_2501,0.0,3.5035105,0.0,7.7924555
Pmin_ref_seq_2502,2.391029,0.4641215,1.5437775,0.061531
Pmin_ref_seq_2503,0.192819,2.6878505,2.086334,0.5436620000000001
Pmin_ref_seq_2504,0.0,1.8945145,0.0,2.3232735
Pmin_ref_seq_2505,0.0,0.2244305,0.0,2.383984
Pmin_ref_seq_2506,0.0,7.243743999999999,0.0,40.478892
Pmin_ref_seq_2507,0.0,3.2434515,0.0,6.802929000000001
Pmin_ref_seq_2508,2.190697,0.509042,2.224858,1.174667
Pmin_ref_seq_2509,3.804534,3.815954,7.041332499999999,4.200174499999999
Pmin_ref_seq_2510,0.0,3.567803,0.0,4.881439
Pmin_ref_seq_2511,0.0,1.11093,0.0,4.8794865000000005
Pmin_ref_seq_2512,0.158236,2.1109015,0.2261949999999999,1.0218745
Pmin_ref_seq_2513,4.695186,8.808924,9.194265,6.1524245
Pmin_ref_seq_2514,10.919861,0.0,1.508388,0.0
Pmin_ref_seq_2515,7.613459,1.856625,0.0,0.8226035
Pmin_ref_seq_2516,0.0,7.888722,0.0,39.999334
Pmin_ref_seq_2517,2.465323,4.134927,8.761887999999999,5.4853175
Pmin_ref_seq_2518,0.0,2.5257675,0.951497,1.6775135
Pmin_ref_seq_2519,2.024541,2.096781,1.8926045,0.6382445
Pmin_ref_seq_2520,0.0,1.184476,0.0,2.6659975
Pmin_ref_seq_2521,4.776017,8.335713,8.877469,5.448323
Pmin_ref_seq_2522,4.239606,2.8586465,5.1355805,1.962637
Pmin_ref_seq_2523,1.979095,3.005163,6.725394,3.634299
Pmin_ref_seq_2524,0.0,2.4655705,0.0,1.4306329999999998
Pmin_ref_seq_2525,1.2324,1.4162255,2.853949,0.3270515
Pmin_ref_seq_2526,0.0,3.3831315,0.0,11.9683005
Pmin_ref_seq_2527,0.4133,1.200149,5.277088,1.3333635
Pmin_ref_seq_2528,2.854841,4.6816455,6.089448,3.831272
Pmin_ref_seq_2529,0.0,9.4277945,0.0,11.5485905
Pmin_ref_seq_2530,0.519314,0.2027284999999999,3.065812,0.3486105
Pmin_ref_seq_2531,21.889103,11.8725405,26.6378595,9.205235
Pmin_ref_seq_2532,0.0,7.3501685,0.0,9.0075045
Pmin_ref_seq_2533,0.0,1.5489195,0.0,6.0911035
Pmin_ref_seq_2534,0.0,0.190228,2.2210115,0.5264095
Pmin_ref_seq_2535,2.227764,0.7386425,1.4294615,0.351189
Pmin_ref_seq_2536,0.0,2.2418455,0.0,2.7419725
Pmin_ref_seq_2537,2.261438,1.9275685,1.5535985,1.2683645
Pmin_ref_seq_2538,0.0,1.819095,0.0,2.9821415
Pmin_ref_seq_2539,3.297646,19.0000095,8.9148665,21.8253155
Pmin_ref_seq_2540,0.0,1.0870315000000002,0.0,2.537538
Pmin_ref_seq_2541,0.0,9.316929,0.0,10.0971905
Pmin_ref_seq_2542,0.502043,3.1320065,3.0122470000000003,2.3848075
Pmin_ref_seq_2543,0.0,1.4171105,0.0,7.145500999999999
Pmin_ref_seq_2544,0.0,3.2789825,0.0,2.1977685
Pmin_ref_seq_2545,0.0,2.614743,0.0,4.005584
Pmin_ref_seq_2546,0.0,1.65072,0.0,2.788543
Pmin_ref_seq_2547,0.346796,4.0959555,65.1448695,1.4555505
Pmin_ref_seq_2548,0.0,0.6447689999999999,0.0,2.219845
Pmin_ref_seq_2549,0.0,1.6798585,0.0,2.291131
Pmin_ref_seq_2550,0.0,0.1405445,76.21439699999999,0.1068125
Pmin_ref_seq_2551,0.0,1.83749,0.0,2.0972135
Pmin_ref_seq_2552,4.148173,0.0368965,3.2994925,0.213555
Pmin_ref_seq_2553,0.550329,1.109332,2.4007965,0.4052435
Pmin_ref_seq_2554,1.86759,2.7202555,3.8887665,1.9596235
Pmin_ref_seq_2555,0.0,0.299142,0.0,2.4059315
Pmin_ref_seq_2556,6.761912,1.689004,6.383512,0.6817
Pmin_ref_seq_2557,0.018153,3.3945575,0.0767289999999999,3.452977
Pmin_ref_seq_2558,0.0,2.4097065,0.0,5.649015
Pmin_ref_seq_2559,0.0,3.0535055,0.0,5.2614985
Pmin_ref_seq_2560,3.713098,5.292202,6.121257,4.658951
Pmin_ref_seq_2561,0.0,3.2446735,0.0,2.956259
Pmin_ref_seq_2562,0.744837,0.7627269999999999,2.006257,0.8134615000000001
Pmin_ref_seq_2563,31.770981,0.070209,29.752005,0.0
Pmin_ref_seq_2564,0.522527,2.6865965,2.731724,5.5476905
Pmin_ref_seq_2565,1.326448,21.411300500000003,8.416694,8.428212
Pmin_ref_seq_2566,0.836028,3.5624975,3.84082,1.0101525
Pmin_ref_seq_2567,0.0,12.0803165,0.0,21.5911735
Pmin_ref_seq_2568,0.0,2.176168,0.0,0.0
Pmin_ref_seq_2569,2.642559,3.6487125,2.1434475,2.1426605
Pmin_ref_seq_2570,1.035357,1.2000305,2.7465615,1.146578
Pmin_ref_seq_2571,0.0,3.1354705000000003,0.0,16.5046475
Pmin_ref_seq_2572,1.885592,4.498056999999999,1.814489,1.0367955
Pmin_ref_seq_2573,0.0,1.0931455,0.0,2.160342
Pmin_ref_seq_2574,6.597266,2.162087,3.5303485,3.1425755000000004
Pmin_ref_seq_2575,0.0,2.249451,0.0,2.20818
Pmin_ref_seq_2576,0.425576,1.7386385,2.281957,1.6154855
Pmin_ref_seq_2577,17.485407,8.1290055,8.845584,2.4012715
Pmin_ref_seq_2578,3.539386,6.5962685,6.249516,3.24605
Pmin_ref_seq_2579,0.0,2.9558795,0.0,3.80806
Pmin_ref_seq_2580,0.0,2.867771,0.0,7.126499000000001
Pmin_ref_seq_2581,0.706184,2.354726,0.8095540000000001,0.803253
Pmin_ref_seq_2582,0.0,5.4480305,0.0,9.3200525
Pmin_ref_seq_2583,10.097206,1.265817,15.507035,2.063886
Pmin_ref_seq_2584,0.965418,5.3721685,5.847673,5.1150985
Pmin_ref_seq_2585,0.0,2.074574,0.0,12.2479815
Pmin_ref_seq_2586,0.0,6.4651435,0.0,0.042772
Pmin_ref_seq_2587,3.055149,3.4270745,1.9384155,1.809309
Pmin_ref_seq_2588,6.613717,0.6275904999999999,1.4674865,0.7539165
Pmin_ref_seq_2589,19.821244,54.4656195,24.5771335,11.474908
Pmin_ref_seq_2590,0.0,4.6263405,0.0,7.560831999999999
Pmin_ref_seq_2591,203.898124,191.675681,584.062254,40.570806
Pmin_ref_seq_2592,0.0,0.322106,0.0,5.3102350000000005
Pmin_ref_seq_2593,0.0,3.200659,0.0,2.982209
Pmin_ref_seq_2594,68.934304,0.0,1.512567,0.0
Pmin_ref_seq_2595,2.718982,4.6068855,11.52232,3.4672795
Pmin_ref_seq_2596,3.332032,0.472924,3.23751,1.4207774999999998
Pmin_ref_seq_2597,0.275703,1.379089,2.684823,0.9624915
Pmin_ref_seq_2598,0.228322,3.2204335,8.883573,2.810693
Pmin_ref_seq_2599,0.0,3.241376,0.0,2.8648115
Pmin_ref_seq_2600,0.0,2.2873175,0.0,3.011293
Pmin_ref_seq_2601,0.0,3.393318,0.0,9.14066
Pmin_ref_seq_2602,53.830064,0.471199,21.527202000000003,4.7522335
Pmin_ref_seq_2603,0.0,3.675732,0.0,20.062402
Pmin_ref_seq_2604,0.0,23.7501175,0.0,24.768928
Pmin_ref_seq_2605,0.126313,2.892215,0.3412135,2.7837445
Pmin_ref_seq_2606,3.064073,0.5647075,1.1224925,0.156832
Pmin_ref_seq_2607,0.0,12.7707015,0.0,12.2414335
Pmin_ref_seq_2608,0.0,1.162683,0.0,7.3965995
Pmin_ref_seq_2609,0.0,72.56207450000001,0.1101825,58.7451995
Pmin_ref_seq_2610,3.584576,0.3086795,0.633645,0.347806
Pmin_ref_seq_2611,8.321378,6.347843,2.1962,1.6988065
Pmin_ref_seq_2612,0.0,1.9714815,0.0,3.2699025
Pmin_ref_seq_2613,0.0,18.3349635,0.0,29.243283500000004
Pmin_ref_seq_2614,0.0,4.702729,0.0,13.978303
Pmin_ref_seq_2615,0.985796,0.5463515,1.2951345,2.500225
Pmin_ref_seq_2616,0.0,1.15501,0.0,2.2378825
Pmin_ref_seq_2617,1.219518,1.214345,3.47802,0.3563945
Pmin_ref_seq_2618,0.0,31.0723355,0.0,37.7949735
Pmin_ref_seq_2619,0.0,6.715218,0.0,8.1712445
Pmin_ref_seq_2620,15.218812,0.009846,9.9807975,0.0
Pmin_ref_seq_2621,0.0,4.949517500000001,0.0,5.2193665
Pmin_ref_seq_2622,0.0,4.302242,0.0,6.780213
Pmin_ref_seq_2623,0.0,1.844464,0.0,3.644579
Pmin_ref_seq_2624,19.415741,2.0391835,8.8038675,0.9321115
Pmin_ref_seq_2625,0.0,2.3027885,1.8762345,1.5349845000000002
Pmin_ref_seq_2626,0.0,0.5829325,0.0,2.279845
Pmin_ref_seq_2627,0.985259,0.5351269999999999,2.6549285,0.5796335
Pmin_ref_seq_2628,0.0,3.611879,0.0,2.7953415
Pmin_ref_seq_2629,1.506435,3.5798615,5.177384,2.270147
Pmin_ref_seq_2630,3.041984,4.7292915,6.229703499999999,3.9008955
Pmin_ref_seq_2631,0.497407,4.314484,1.644444,0.0
Pmin_ref_seq_2632,1.461859,1.904847,2.1165055,2.07989
Pmin_ref_seq_2633,6.809659,6.552958,73.8264825,12.297732
Pmin_ref_seq_2634,1.798961,2.0566135,1.83859,1.8291515
Pmin_ref_seq_2635,0.0,2.0474255,0.0,6.771371
Pmin_ref_seq_2636,3.203712,0.0208865,0.963235,0.0
Pmin_ref_seq_2637,4.029524,1.5225925,5.5123495,2.1248055
Pmin_ref_seq_2638,0.0,1.363023,0.0,2.4408665
Pmin_ref_seq_2639,4.887227,0.0,1.1827485,0.203806
Pmin_ref_seq_2640,48.521222,2.050185,16.4305395,1.9354855
Pmin_ref_seq_2641,0.0,51.4601765,0.0,26.870702
Pmin_ref_seq_2642,0.0,25.9008585,0.0,48.575312
Pmin_ref_seq_2643,0.315488,2.1855535,0.68502,0.271899
Pmin_ref_seq_2644,0.0,55.2993445,0.0,79.29941500000001
Pmin_ref_seq_2645,0.0,3.161437,0.0,3.4238155
Pmin_ref_seq_2646,7.634599,2.1669665,3.547889,2.6560695
Pmin_ref_seq_2647,0.0,0.8546145,0.0,2.399881
Pmin_ref_seq_2648,0.0,3.011083,0.0,2.6238155
Pmin_ref_seq_2649,0.0,1.2928285,0.0,2.327607
Pmin_ref_seq_2650,34.420224,1.089508,1.7848535,1.531118
Pmin_ref_seq_2651,0.0,3.605826,0.0,4.352518
Pmin_ref_seq_2652,2.979933,0.216015,0.4890565,0.0621325
Pmin_ref_seq_2653,0.0,3.830695,0.0,15.510222
Pmin_ref_seq_2654,1.728479,2.530199,2.3679675,1.5001760000000002
Pmin_ref_seq_2655,0.0,13.842505,0.0,78.9573485
Pmin_ref_seq_2656,0.0,4.582087,0.0,2.4151535
Pmin_ref_seq_2657,0.0,4.445606,0.0,4.398083
Pmin_ref_seq_2658,0.0,2.093781,0.0,0.237463
Pmin_ref_seq_2659,0.251738,12.5945285,0.7496475,12.0262325
Pmin_ref_seq_2660,0.94098,6.1314085,0.993214,2.3603815
Pmin_ref_seq_2661,17.312569,11.620085,18.1727585,9.146085
Pmin_ref_seq_2662,3.221064,11.8749285,14.6742195,8.808603999999999
Pmin_ref_seq_2663,3.467151,4.584189,2.7400745,2.5542645
Pmin_ref_seq_2664,2.938977,0.4602484999999999,4.0141715,0.383649
Pmin_ref_seq_2665,0.307381,2.0183835,3.004111,1.2442425
Pmin_ref_seq_2666,0.0,8.1031535,0.0,9.882142
Pmin_ref_seq_2667,1.58616,2.2664665,0.0702375,1.2774005000000002
Pmin_ref_seq_2668,0.595197,2.0908265,2.0957545,0.875381
Pmin_ref_seq_2669,2.754528,4.9667715,4.7649635,3.143395
Pmin_ref_seq_2670,2.324922,4.9344435,4.040003,2.943894
Pmin_ref_seq_2671,0.0,2.152058,0.0,5.2322325
Pmin_ref_seq_2672,2.085702,0.3058885,3.6708745,0.1814755
Pmin_ref_seq_2673,4.975717,0.0,2.4549685,1.858764
Pmin_ref_seq_2674,0.0,0.6028295,75.9757785,13.1800685
Pmin_ref_seq_2675,0.0,3.2807525,0.0,7.810865
Pmin_ref_seq_2676,0.0,1.6658545,0.0,6.5108065
Pmin_ref_seq_2677,0.0,5.7441390000000006,0.0,6.620768
Pmin_ref_seq_2678,3.70332,2.790663,0.5420495,0.4592625
Pmin_ref_seq_2679,0.0,6.4524555,0.0,3.1005125
Pmin_ref_seq_2680,0.0,1.9272915,0.0,2.891237
Pmin_ref_seq_2681,4.756037,0.16273,0.4346665,0.6470555
