"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_fem"	"Infected_fem"
"Pmin_ref_seq_2475"	32.5895753409002	31.146703786079	-1	1
"Pmin_ref_seq_3847"	32.4014919294829	30.9598250758	-1	1
"Pmin_ref_seq_7"	32.3169152825192	30.8764497974639	-1	1
"Pmin_ref_seq_4239"	31.8225866265021	30.3833191959497	-1	1
"Pmin_ref_seq_7417"	31.8041363595099	30.3660636875704	-1	1
"Pmin_ref_seq_7494"	31.2918848812521	29.8585586443371	-1	1
"Pmin_ref_seq_1611"	31.2063095132223	29.7753371817008	-1	1
"Pmin_ref_seq_9105"	30.8018297481988	29.3731986324922	-1	1
"Pmin_ref_seq_5939"	30.4727969059146	29.0453316821348	-1	1
"Pmin_ref_seq_1627"	30.398242272159	28.9730994842983	-1	1
"Pmin_ref_seq_9740"	30.1586041811902	28.7346179705293	-1	1
"Pmin_ref_seq_1519"	30.1069773353141	28.6841446299314	-1	1
"Pmin_ref_seq_6767"	29.9895185972833	28.567836341532	-1	1
"Pmin_ref_seq_5405"	29.5325668306709	28.1154561379941	-1	1
"Pmin_ref_seq_9841"	29.5182649669733	28.1022896853534	-1	1
"Pmin_ref_seq_9961"	29.4660088391252	28.0511660079043	-1	1
"Pmin_ref_seq_3982"	29.1331186401942	27.7216555496246	-1	1
"Pmin_ref_seq_7082"	29.1285368584531	27.7181945284588	-1	1
"Pmin_ref_seq_7442"	29.0445486020975	27.6353241478347	-1	1
"Pmin_ref_seq_5946"	28.7131786048489	27.3061813066563	-1	1
"Pmin_ref_seq_4238"	27.6916263227506	26.2923353392358	-1	1
"Pmin_ref_seq_5956"	27.6805929223199	26.2823917624182	-1	1
"Pmin_ref_seq_9970"	27.4322862377253	26.036256554757	-1	1
"Pmin_ref_seq_9822"	26.9054307858349	25.512638095357	-1	1
"Pmin_ref_seq_5902"	26.7389458659247	25.3472268335509	-1	1
"Pmin_ref_seq_4882"	26.7280934630354	25.3374454410241	-1	1
"Pmin_ref_seq_741"	26.6687016724242	25.2791220260609	-1	1
"Pmin_ref_seq_652"	26.5701476892112	25.1816337967126	-1	1
"Pmin_ref_seq_1819"	26.5285197669966	25.1410690194155	-1	1
"Pmin_ref_seq_5370"	26.4977803119197	25.111390113051	-1	1
"Pmin_ref_seq_4742"	26.4416400580971	25.0563078243846	-1	1
"Pmin_ref_seq_7321"	26.1714337977151	24.7886191702908	-1	1
"Pmin_ref_seq_2609"	26.0750040316703	24.6938780727939	-1	1
"Pmin_ref_seq_5568"	26.0218174938561	24.6417367688944	-1	1
"Pmin_ref_seq_3308"	25.8016915330206	24.4236937592071	-1	1
"Pmin_ref_seq_3507"	25.7163943680114	24.3394343353893	-1	1
"Pmin_ref_seq_9888"	25.4769939994579	24.1031323948311	-1	1
"Pmin_ref_seq_3340"	25.0383315678244	23.6665233688286	-1	1
"Pmin_ref_seq_191"	24.8152994457612	23.444514320223	-1	1
"Pmin_ref_seq_3870"	24.4337513135637	23.0660210269884	-1	1
"Pmin_ref_seq_7199"	24.3533851194527	22.986668356049	-1	1
"Pmin_ref_seq_5941"	24.3421060028477	22.9764004028388	-1	1
"Pmin_ref_seq_8996"	23.9155453878386	22.5548605892047	-1	1
"Pmin_ref_seq_352"	23.8270048697975	22.4683122511795	-1	1
"Pmin_ref_seq_8252"	23.7822299942973	22.4245300492129	-1	1
"Pmin_ref_seq_5594"	23.6087323770956	22.2520228417492	-1	1
"Pmin_ref_seq_8086"	23.4424788360486	22.0897085066831	-1	1
"Pmin_ref_seq_5179"	23.2191108528564	21.86927165598	-1	1
"Pmin_ref_seq_3267"	23.1617134398264	21.8138173982361	-1	1
"Pmin_ref_seq_7953"	23.1562348160348	21.8093071014497	-1	1
"Pmin_ref_seq_5523"	23.0146824655602	21.6696849518497	-1	1
"Pmin_ref_seq_6259"	22.942819734513	21.5987841137359	-1	1
"Pmin_ref_seq_3654"	22.8940479302327	21.5519297275013	-1	1
"Pmin_ref_seq_7202"	22.8949626271591	21.5519297275013	-1	1
"Pmin_ref_seq_3723"	22.7257241836402	21.3864663281215	-1	1
"Pmin_ref_seq_3276"	22.5454523079102	21.2080909378589	-1	1
"Pmin_ref_seq_3943"	22.5074326442701	21.1710164203632	-1	1
"Pmin_ref_seq_1653"	22.4234452428763	21.0879721126775	-1	1
"Pmin_ref_seq_5126"	22.3831557096178	21.049240425637	-1	1
"Pmin_ref_seq_4978"	22.3804789506177	21.0478228755841	-1	1
"Pmin_ref_seq_7620"	22.2687084410705	20.9369873383719	-1	1
"Pmin_ref_seq_3062"	22.0730068354158	20.7450056225424	-1	1
"Pmin_ref_seq_6954"	21.85584183047	20.5296886820105	-1	1
"Pmin_ref_seq_125"	21.8069375606892	20.4817055037348	-1	1
"Pmin_ref_seq_7241"	21.746160124546	20.4227644106316	-1	1
"Pmin_ref_seq_2644"	21.7333276184178	20.4108471724542	-1	1
"Pmin_ref_seq_614"	21.5876067274075	20.2660396245395	-1	1
"Pmin_ref_seq_668"	21.577972575406	20.2582264164296	-1	1
"Pmin_ref_seq_4287"	21.489919091557	20.1719862733441	-1	1
"Pmin_ref_seq_7873"	21.4786595390474	20.1616305598327	-1	1
"Pmin_ref_seq_417"	21.2718705333407	19.9584382163545	-1	1
"Pmin_ref_seq_6876"	21.1335253973382	19.820987611012	-1	1
"Pmin_ref_seq_110"	21.1167998982862	19.8051548039124	-1	1
"Pmin_ref_seq_1541"	21.0513370929866	19.7405828594008	-1	1
"Pmin_ref_seq_630"	21.0400477227032	19.7301825262384	-1	1
"Pmin_ref_seq_4373"	20.9240539577515	19.615961394286	-1	1
"Pmin_ref_seq_9034"	20.8999674629285	19.5936403266173	-1	1
"Pmin_ref_seq_1631"	20.8037620733615	19.4983149666967	-1	1
"Pmin_ref_seq_2641"	20.4652846686609	19.1633399558322	-1	1
"Pmin_ref_seq_6883"	20.358295471132	19.0572219611669	-1	1
"Pmin_ref_seq_5465"	20.2449373236057	18.9447332723532	-1	1
"Pmin_ref_seq_3230"	20.0613270190842	18.7637209485516	-1	1
"Pmin_ref_seq_7015"	19.9575342168048	18.6607906976618	-1	1
"Pmin_ref_seq_9318"	19.5817314435231	18.2884211002186	-1	1
"Pmin_ref_seq_8439"	19.4882830714799	18.1958267982282	-1	1
"Pmin_ref_seq_2059"	19.4150066044997	18.1234027250092	-1	1
"Pmin_ref_seq_3711"	19.258955915061	17.9690518204483	-1	1
"Pmin_ref_seq_5456"	19.2134189815213	17.9252080449281	-1	1
"Pmin_ref_seq_5204"	19.1856852412672	17.8983184147199	-1	1
"Pmin_ref_seq_4186"	19.0692457196884	17.7827213657272	-1	1
"Pmin_ref_seq_7752"	18.8712624449482	17.5872557472082	-1	1
"Pmin_ref_seq_5781"	18.8231525635062	17.5399818515525	-1	1
"Pmin_ref_seq_3"	18.6440438684407	17.3633715017195	-1	1
"Pmin_ref_seq_1517"	18.6413031645924	17.3614603959877	-1	1
"Pmin_ref_seq_139"	18.6155170291146	17.3381535887387	-1	1
"Pmin_ref_seq_7309"	18.4377465432242	17.1636670087172	-1	1
"Pmin_ref_seq_2423"	18.3959769754979	17.1227145522045	-1	1
"Pmin_ref_seq_8375"	18.3868508691586	17.1144040225967	-1	1
"Pmin_ref_seq_8003"	18.3419552539017	17.0711349803344	-1	1
"Pmin_ref_seq_9005"	18.2956542901564	17.0256450242607	-1	1
"Pmin_ref_seq_2366"	18.2660970852367	16.9968973153478	-1	1
"Pmin_ref_seq_3532"	18.2380268022518	16.9696350223297	-1	1
"Pmin_ref_seq_2090"	18.113242479786	16.8496673238957	-1	1
"Pmin_ref_seq_9049"	17.8895022048545	16.6275207919707	-1	1
"Pmin_ref_seq_1302"	17.8802292038342	16.6198357067301	-1	1
"Pmin_ref_seq_2848"	17.8410391079295	16.5814373967911	-1	1
"Pmin_ref_seq_960"	17.7919896811773	16.5355407568935	-1	1
"Pmin_ref_seq_4034"	17.7808414625074	16.5259603900416	-1	1
"Pmin_ref_seq_5207"	17.6933048910111	16.4407650343602	-1	1
"Pmin_ref_seq_4485"	17.6349045649668	16.3831423172648	-1	1
"Pmin_ref_seq_2258"	17.4512994253503	16.2018616853309	-1	1
"Pmin_ref_seq_4567"	17.3438588470065	16.0951931862694	-1	1
"Pmin_ref_seq_114"	17.0139574924544	15.7706582925384	-1	1
"Pmin_ref_seq_1117"	17.010933314547	15.7683953672044	-1	1
"Pmin_ref_seq_1296"	16.8638723017338	15.6243660908349	-1	1
"Pmin_ref_seq_5093"	16.8132391407357	15.5752408983029	-1	1
"Pmin_ref_seq_7932"	16.6912453989904	15.4539991818225	-1	1
"Pmin_ref_seq_9835"	16.684269122575	15.4477736307139	-1	1
"Pmin_ref_seq_3998"	16.672077038754	15.4363309767285	-1	1
"Pmin_ref_seq_1138"	16.4125299104031	15.1790244095736	-1	1
"Pmin_ref_seq_1908"	16.4045724418756	15.1718112333995	-1	1
"Pmin_ref_seq_3517"	16.2798539298949	15.0485774903245	-1	1
"Pmin_ref_seq_8139"	16.2699826477418	15.0394466934009	-1	1
"Pmin_ref_seq_374"	16.1787989934901	14.9490022639777	-1	1
"Pmin_ref_seq_409"	16.0375415237617	14.8092194798153	-1	1
"Pmin_ref_seq_7934"	15.9344226965254	14.7083033343012	-1	1
"Pmin_ref_seq_4042"	15.8724335347395	14.6470459241322	-1	1
"Pmin_ref_seq_6109"	15.5983283063868	14.3758554347867	-1	1
"Pmin_ref_seq_8156"	15.5369108745309	14.3151636413317	-1	1
"Pmin_ref_seq_9396"	15.5275470291157	14.3065242239109	-1	1
"Pmin_ref_seq_3255"	15.5056496063743	14.2853500227886	-1	1
"Pmin_ref_seq_215"	15.4965409923824	14.2769634280517	-1	1
"Pmin_ref_seq_3940"	15.4605369450987	14.2416802016504	-1	1
"Pmin_ref_seq_9976"	15.3851620425061	14.16774336157	-1	1
"Pmin_ref_seq_1589"	15.2724884957397	14.0557870643175	-1	1
"Pmin_ref_seq_5084"	15.1896779284976	13.9736925639844	-1	1
"Pmin_ref_seq_1646"	15.1811763422096	13.9659058658938	-1	1
"Pmin_ref_seq_137"	15.1430449551962	13.9292007346185	-1	1
"Pmin_ref_seq_6512"	14.771180305416	13.5601746209687	-1	1
"Pmin_ref_seq_2141"	14.7004398518345	13.4901409120215	-1	1
"Pmin_ref_seq_3083"	14.5248793715708	13.3166937910711	-1	1
"Pmin_ref_seq_591"	14.4786076307769	13.2711242242085	-1	1
"Pmin_ref_seq_2027"	14.4724353467034	13.2656529806132	-1	1
"Pmin_ref_seq_655"	14.4609042253376	13.2548217699257	-1	1
"Pmin_ref_seq_6776"	14.2754185115225	13.0721244732781	-1	1
"Pmin_ref_seq_2175"	14.2451982494556	13.0425985270775	-1	1
"Pmin_ref_seq_4487"	14.2270703641777	13.0251638494199	-1	1
"Pmin_ref_seq_3553"	14.17585831088	12.9746438990288	-1	1
"Pmin_ref_seq_9899"	14.1237063059572	12.9231828958139	-1	1
"Pmin_ref_seq_542"	14.0491335560475	12.8493000499126	-1	1
"Pmin_ref_seq_5315"	14.013322372071	12.8141776757266	-1	1
"Pmin_ref_seq_7413"	13.9742418199216	12.7771570222149	-1	1
