"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_fem"	"Infected_fem"
"Pmin_ref_seq_8041"	8.37326299594397	7.33455971788979	1	-1
"Pmin_ref_seq_8577"	8.36840200148927	7.33017414163461	1	-1
"Pmin_ref_seq_1977"	8.29250507089091	7.25570035097244	1	-1
"Pmin_ref_seq_8803"	8.19699978312908	7.1649054616851	1	-1
"Pmin_ref_seq_848"	8.12071660110209	7.09235415638612	1	-1
"Pmin_ref_seq_6169"	8.1013644151234	7.07346620827302	1	0
"Pmin_ref_seq_5105"	8.01936851705526	6.99516645576484	1	-1
"Pmin_ref_seq_5278"	7.94695782817418	6.92642072097017	1	-1
"Pmin_ref_seq_1743"	7.7908852952846	6.77713771377911	1	-1
"Pmin_ref_seq_9781"	7.72182097351769	6.70941865219545	1	-1
"Pmin_ref_seq_710"	7.6974975296273	6.68598973896509	1	-1
"Pmin_ref_seq_9683"	7.68112843903604	6.67051334032617	1	-1
"Pmin_ref_seq_6387"	7.61035913173772	6.60196776795237	1	-1
"Pmin_ref_seq_9178"	7.5686727479117	6.56161018011017	1	0
"Pmin_ref_seq_7810"	7.54691163327329	6.54073267611615	1	-1
"Pmin_ref_seq_4092"	7.44958068994328	6.44560292595197	1	-1
"Pmin_ref_seq_2889"	7.35706141415746	6.35745284679496	1	-1
"Pmin_ref_seq_8175"	7.35467359475852	6.35593361664935	1	-1
"Pmin_ref_seq_8575"	7.28540248859923	6.28968896512025	1	-1
"Pmin_ref_seq_3316"	7.20640918947764	6.21370117613838	1	-1
"Pmin_ref_seq_2620"	7.20518420457623	6.21290385693564	1	-1
"Pmin_ref_seq_9711"	7.14317255140482	6.15302423790325	1	-1
"Pmin_ref_seq_5723"	7.12632549711205	6.13702707523572	1	-1
"Pmin_ref_seq_6283"	7.11204631484924	6.12334630834236	1	-1
"Pmin_ref_seq_5703"	7.02606587508354	6.04099214101468	1	-1
"Pmin_ref_seq_6143"	7.00946919132975	6.02565489115048	1	-1
"Pmin_ref_seq_5286"	6.99753255654043	6.01413725734099	1	-1
"Pmin_ref_seq_2339"	6.93818715455508	5.95771359763284	1	0
"Pmin_ref_seq_8266"	6.7634027384838	5.79117031085435	1	-1
"Pmin_ref_seq_3002"	6.71507944696152	5.74528916905825	1	-1
"Pmin_ref_seq_3167"	6.68190622811527	5.71373645389033	1	-1
"Pmin_ref_seq_8189"	6.65559736400679	5.68863901171629	1	-1
"Pmin_ref_seq_8576"	6.65093358679536	5.68437829205759	1	-1
"Pmin_ref_seq_1338"	6.55262144643752	5.59167002921776	1	-1
"Pmin_ref_seq_8323"	6.5145487622781	5.55558133426433	1	-1
"Pmin_ref_seq_2765"	6.49336809813846	5.53598136152173	1	-1
"Pmin_ref_seq_6481"	6.42519545585035	5.46859691270206	1	-1
