"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_male"	"Infected_male"
"Pmin_ref_seq_5794"	6.79920951079512	6.09007006656916	1	-1
"Pmin_ref_seq_8636"	6.75327091820358	6.04546571306668	1	-1
"Pmin_ref_seq_9981"	6.73453872188331	6.0276207376513	1	-1
"Pmin_ref_seq_8880"	6.55848313813312	5.85772546260593	1	-1
"Pmin_ref_seq_2392"	6.42499354238585	5.72966326168602	1	0
"Pmin_ref_seq_9695"	6.41662966294993	5.72216150557421	1	-1
"Pmin_ref_seq_4703"	6.39478420681784	5.70160603400016	1	-1
"Pmin_ref_seq_5738"	6.33593431030251	5.64596443438443	1	0
"Pmin_ref_seq_9125"	6.32251435310508	5.63339603526748	1	-1
"Pmin_ref_seq_5263"	6.30819871421151	5.61971797096638	1	-1
"Pmin_ref_seq_4897"	6.22035844199406	5.53568361437873	1	-1
"Pmin_ref_seq_6690"	6.15267824266694	5.47094068361356	1	-1
"Pmin_ref_seq_895"	6.05545721032223	5.37746718203606	1	-1
"Pmin_ref_seq_7904"	6.03286343597423	5.35714774723522	1	0
"Pmin_ref_seq_2016"	5.99092820463564	5.31685913201856	1	-1
"Pmin_ref_seq_9768"	5.92990423259575	5.25931362672147	1	-1
"Pmin_ref_seq_3988"	5.86366042887707	5.19631841772484	1	-1
"Pmin_ref_seq_398"	5.72374350352971	5.06282667818748	1	-1
"Pmin_ref_seq_9697"	5.5570990698761	4.90681373735905	1	-1
"Pmin_ref_seq_2707"	5.54227333766689	4.89257108129279	1	-1
"Pmin_ref_seq_7679"	5.42806050741571	4.78758255140104	1	-1
"Pmin_ref_seq_2855"	5.38651150552608	4.74830933366353	1	-1
"Pmin_ref_seq_6378"	5.30848121941529	4.67498230428273	1	-1
"Pmin_ref_seq_9781"	5.06841126142665	4.44617896298492	1	-1
"Pmin_ref_seq_9894"	5.06628648314708	4.44423646990505	1	-1
"Pmin_ref_seq_4748"	5.0398979758634	4.41839435960924	1	-1
"Pmin_ref_seq_1843"	5.03363233003183	4.4123106934501	1	-1
"Pmin_ref_seq_6000"	4.87301006094014	4.25997811428248	1	-1
"Pmin_ref_seq_864"	4.78645803133038	4.17998092900156	1	-1
"Pmin_ref_seq_2155"	4.52653582287913	3.93813900066786	1	0
"Pmin_ref_seq_9699"	4.52112599766708	3.9330663606295	1	-1
"Pmin_ref_seq_4701"	4.4398167726527	3.85910973801082	1	-1
"Pmin_ref_seq_9663"	4.34150173140858	3.76932663457663	1	-1
"Pmin_ref_seq_7834"	4.28071407612611	3.71242096699051	1	-1
"Pmin_ref_seq_4053"	4.25682401291402	3.69029861733865	1	0
"Pmin_ref_seq_8475"	4.07352899315583	3.51839973348542	1	0
"Pmin_ref_seq_1923"	4.05091195979869	3.49780883991121	1	0
"Pmin_ref_seq_146"	4.0338078135049	3.48194686673999	1	-1
"Pmin_ref_seq_5140"	3.97447586650161	3.42585882033145	1	-1
"Pmin_ref_seq_6402"	3.80265510755271	3.26617846006594	1	-1
"Pmin_ref_seq_7097"	3.70861139094515	3.17911210790846	1	-1
"Pmin_ref_seq_2435"	3.67701260323332	3.15015609396167	1	-1
"Pmin_ref_seq_6351"	3.6583191217315	3.13379831950508	1	-1
"Pmin_ref_seq_592"	3.65288581495696	3.12909235251183	1	-1
"Pmin_ref_seq_5281"	3.52991010624261	3.01617353173042	1	-1
"Pmin_ref_seq_5243"	3.3460557598937	2.84656878692362	1	0
"Pmin_ref_seq_6265"	3.3124752604294	2.8170918878981	1	-1
"Pmin_ref_seq_1950"	3.27411937930965	2.78334035685422	1	-1
"Pmin_ref_seq_2448"	3.26256109595797	2.77339555330972	1	-1
"Pmin_ref_seq_6454"	3.24428732819668	2.75646178809841	1	-1
"Pmin_ref_seq_2199"	3.24205460129797	2.75476390668836	1	-1
"Pmin_ref_seq_6277"	3.18502210758376	2.70423036754062	1	-1
"Pmin_ref_seq_5744"	3.06847275268934	2.60077761414311	1	-1
"Pmin_ref_seq_3019"	3.03558990458219	2.57082274813158	1	-1
"Pmin_ref_seq_3972"	2.97906797683333	2.51934641279431	1	-1
"Pmin_ref_seq_4510"	2.95764432421148	2.49992469737058	1	-1
"Pmin_ref_seq_9365"	2.76611444911327	2.32816107245873	1	-1
"Pmin_ref_seq_7686"	2.72750025712152	2.29449845054536	1	-1
"Pmin_ref_seq_3026"	2.69983213557843	2.27003198960499	1	-1
"Pmin_ref_seq_5880"	2.65071394930623	2.22684322714015	1	0
"Pmin_ref_seq_1445"	2.65011279144886	2.22635752707474	1	0
"Pmin_ref_seq_4890"	2.60516952863625	2.18589334265087	1	-1
"Pmin_ref_seq_9600"	2.59705408770582	2.1789189808895	1	-1
"Pmin_ref_seq_6515"	2.58408110717574	2.16719773430624	1	-1
"Pmin_ref_seq_2167"	2.58301704637083	2.16636087438641	1	-1
"Pmin_ref_seq_9771"	2.56207751453609	2.14779980308505	1	0
"Pmin_ref_seq_4304"	2.5514010506063	2.13870177358921	1	0
"Pmin_ref_seq_8619"	2.52142526398057	2.11208915153955	1	0
"Pmin_ref_seq_6609"	2.50793276035123	2.10026851375739	1	-1
"Pmin_ref_seq_5100"	2.42597562496876	2.03005423136192	1	0
"Pmin_ref_seq_7836"	2.40182345776876	2.00885291998729	1	-1
