"GeneIDs"	"GL_LPV"	"Corr. GL_LPV"	"Healthy_male"	"Infected_male"
"Pmin_ref_seq_2247"	18.1387657087325	17.1408925861645	-1	1
"Pmin_ref_seq_7366"	18.0768385207236	17.0793981779441	-1	1
"Pmin_ref_seq_5941"	18.0755925227449	17.0785845289129	-1	1
"Pmin_ref_seq_4525"	17.9926117132427	16.9960356383741	-1	1
"Pmin_ref_seq_9973"	17.9825140586031	16.9863694735683	-1	1
"Pmin_ref_seq_3296"	17.964035594593	16.968322071114	0	-1
"Pmin_ref_seq_3983"	17.9578341962959	16.9625513069444	-1	1
"Pmin_ref_seq_8097"	17.8228005998165	16.8279479180107	-1	1
"Pmin_ref_seq_968"	17.8160779077027	16.8216550077052	-1	1
"Pmin_ref_seq_8944"	17.7956872028956	16.8016936598109	-1	0
"Pmin_ref_seq_3513"	17.7660095704212	16.772444960193	-1	1
"Pmin_ref_seq_6054"	17.7347259176336	16.7415898170425	-1	0
"Pmin_ref_seq_5400"	17.7201061376977	16.7273981243584	-1	1
"Pmin_ref_seq_7355"	17.7087651848293	16.7164848371887	-1	0
"Pmin_ref_seq_5425"	17.6962571171244	16.7044040144586	-1	1
"Pmin_ref_seq_3027"	17.6631377689006	16.6717114913129	-1	1
"Pmin_ref_seq_777"	17.6523393787866	16.6613395072045	-1	1
"Pmin_ref_seq_9864"	17.6227831901671	16.6322093063405	-1	1
"Pmin_ref_seq_4418"	17.5380572769607	16.5479089634591	0	-1
"Pmin_ref_seq_790"	17.5133699120901	16.5236467523003	-1	1
"Pmin_ref_seq_9350"	17.4605430130813	16.471244591205	-1	1
"Pmin_ref_seq_675"	17.4578618822528	16.4689877833041	NA	0
"Pmin_ref_seq_556"	17.4401953017484	16.4517451115517	-1	1
"Pmin_ref_seq_4524"	17.4258985810795	16.4378718862668	-1	1
"Pmin_ref_seq_2252"	17.4237176256074	16.4361140136162	-1	1
"Pmin_ref_seq_1022"	17.4115279866247	16.4243470456955	NA	0
"Pmin_ref_seq_9851"	17.4001355322653	16.4133768514393	-1	1
"Pmin_ref_seq_7885"	17.3378565946603	16.351519763777	-1	1
"Pmin_ref_seq_7127"	17.3327500388674	16.3468346485624	-1	1
"Pmin_ref_seq_6169"	17.3251549210685	16.3396605627712	NA	0
"Pmin_ref_seq_6398"	17.3106833630978	16.3256096290289	NA	0
"Pmin_ref_seq_1129"	17.2952662621096	16.310612745279	-1	1
"Pmin_ref_seq_4770"	17.279312265502	16.2950785597064	0	-1
"Pmin_ref_seq_2179"	17.275941232295	16.2921269321157	-1	1
"Pmin_ref_seq_4421"	17.2748982829646	16.291767260112	-1	1
"Pmin_ref_seq_7171"	17.2747439621881	16.291767260112	-1	1
"Pmin_ref_seq_6047"	17.2686443539043	16.286085845873	-1	1
"Pmin_ref_seq_7594"	17.2565988216936	16.2744581054039	1	-1
"Pmin_ref_seq_3852"	17.2325319712568	16.2508086451788	-1	0
"Pmin_ref_seq_3299"	17.0842637405409	16.1033738043537	-1	1
"Pmin_ref_seq_3767"	17.0842635515156	16.1033738043537	-1	1
"Pmin_ref_seq_2104"	17.0771350790811	16.0966615221589	-1	0
"Pmin_ref_seq_9109"	17.0554811090935	16.0754233439521	-1	0
"Pmin_ref_seq_9509"	17.0271914548265	16.0475490837693	-1	0
"Pmin_ref_seq_2613"	17.0220297392135	16.0428023653039	-1	1
"Pmin_ref_seq_6162"	17.0083379074956	16.0295251345548	-1	1
"Pmin_ref_seq_1065"	16.9607428355962	15.9823442682013	NA	0
"Pmin_ref_seq_5803"	16.9416676646145	15.963682908096	1	-1
"Pmin_ref_seq_9479"	16.8838423910807	15.9062710515204	0	-1
"Pmin_ref_seq_4057"	16.8558283989604	15.8786700831896	-1	1
"Pmin_ref_seq_2589"	16.8436781819122	15.8669324975093	NA	0
"Pmin_ref_seq_272"	16.7799636850095	15.8036302402976	-1	1
"Pmin_ref_seq_2036"	16.7563419932867	15.7804203973319	-1	1
"Pmin_ref_seq_5366"	16.7067241145558	15.7312139771652	-1	0
"Pmin_ref_seq_653"	16.6676353997908	15.6925363315097	-1	1
"Pmin_ref_seq_5105"	16.6666244232737	15.6919360353844	1	-1
"Pmin_ref_seq_5554"	16.6381143118429	15.6638362163619	-1	1
"Pmin_ref_seq_614"	16.6130668721856	15.6391986818619	-1	1
"Pmin_ref_seq_5494"	16.611079481235	15.6376208095478	-1	1
"Pmin_ref_seq_2134"	16.6022220151839	15.6291724763409	-1	1
"Pmin_ref_seq_3306"	16.6004742908779	15.6278334998127	0	-1
"Pmin_ref_seq_3304"	16.5700043182183	15.5977718905889	-1	1
"Pmin_ref_seq_1815"	16.4934599108074	15.5216354629936	-1	1
"Pmin_ref_seq_6585"	16.4804326539844	15.5090158030865	0	-1
"Pmin_ref_seq_5990"	16.4628442419473	15.4918346057833	-1	1
"Pmin_ref_seq_6664"	16.4615835374263	15.4909807345304	-1	1
"Pmin_ref_seq_9034"	16.4403547844233	15.4701584340436	-1	1
"Pmin_ref_seq_3832"	16.4035379000776	15.4337476221743	-1	1
"Pmin_ref_seq_5517"	16.3916050986307	15.422220513874	-1	0
"Pmin_ref_seq_6662"	16.3879515915323	15.4189723213005	1	-1
"Pmin_ref_seq_6520"	16.3817794340588	15.4132051004363	NA	0
"Pmin_ref_seq_9896"	16.3760155786474	15.4078458044225	-1	1
"Pmin_ref_seq_1762"	16.3624667022706	15.3955083499801	-1	1
"Pmin_ref_seq_4261"	16.3626439099753	15.3955083499801	-1	0
"Pmin_ref_seq_6335"	16.3631992006827	15.3955083499801	0	-1
"Pmin_ref_seq_3860"	16.3506511556652	15.3840958609275	-1	1
"Pmin_ref_seq_8272"	16.344754628705	15.3786020177994	0	-1
"Pmin_ref_seq_325"	16.3044541052454	15.3387038051439	-1	1
"Pmin_ref_seq_1785"	16.2985982625846	15.3332499009494	NA	0
"Pmin_ref_seq_8439"	16.2927030341611	15.3277562393432	NA	0
"Pmin_ref_seq_9818"	16.2706145752841	15.306068976321	-1	1
"Pmin_ref_seq_5296"	16.260301198524	15.2961564251379	0	-1
"Pmin_ref_seq_1457"	16.2188239893544	15.2550796719504	-1	1
"Pmin_ref_seq_7478"	16.210452401671	15.2471081713354	NA	NA
"Pmin_ref_seq_8098"	16.1340955326601	15.1711510211579	-1	1
"Pmin_ref_seq_5021"	16.1320171663957	15.1694720061694	-1	1
"Pmin_ref_seq_274"	16.1176683299124	15.1555221540797	-1	1
"Pmin_ref_seq_6220"	16.0745094486164	15.1127618909686	-1	1
"Pmin_ref_seq_9827"	16.0548658102335	15.0935165052334	-1	1
"Pmin_ref_seq_1486"	16.0330367933059	15.0720853760861	-1	1
"Pmin_ref_seq_7090"	16.0243661945375	15.0638123008988	-1	0
"Pmin_ref_seq_764"	16.0171330460885	15.0569763124975	-1	1
"Pmin_ref_seq_8077"	16.0152223372264	15.0554624008141	-1	1
"Pmin_ref_seq_7281"	15.8991375398991	14.939774038459	-1	1
"Pmin_ref_seq_1126"	15.8984036163981	14.9394361883843	0	-1
"Pmin_ref_seq_460"	15.896659663057	14.9380879475826	NA	0
"Pmin_ref_seq_8834"	15.8919153621132	14.9337389989482	0	-1
"Pmin_ref_seq_2478"	15.886159401886	14.9283780314558	-1	1
"Pmin_ref_seq_8315"	15.8736750822048	14.916288345588	0	-1
"Pmin_ref_seq_6235"	15.8459579745482	14.8889655134754	-1	1
"Pmin_ref_seq_2266"	15.8242506107182	14.8676520675699	0	-1
"Pmin_ref_seq_2603"	15.8012824367161	14.8450774545208	-1	1
"Pmin_ref_seq_279"	15.7971420374168	14.8413302598494	-1	1
"Pmin_ref_seq_9691"	15.7727492640907	14.8173303354709	0	0
"Pmin_ref_seq_8041"	15.7611166594585	14.8060902247487	0	-1
"Pmin_ref_seq_6116"	15.7309967043336	14.7763624091375	-1	0
"Pmin_ref_seq_8039"	15.7148144643433	14.760571954904	-1	1
"Pmin_ref_seq_6465"	15.6217573483358	14.6679062715339	0	-1
"Pmin_ref_seq_1011"	15.611685730152	14.6582257335044	-1	1
"Pmin_ref_seq_8337"	15.600364655119	14.6472953867766	1	-1
"Pmin_ref_seq_9899"	15.5904879060153	14.6378090147615	1	-1
"Pmin_ref_seq_991"	15.553564753783	14.6012758890322	-1	1
"Pmin_ref_seq_9400"	15.5241667595551	14.5722675713508	0	-1
"Pmin_ref_seq_133"	15.4852169951859	14.533707134199	-1	1
"Pmin_ref_seq_1940"	15.4619186101719	14.5107977276991	0	-1
"Pmin_ref_seq_6307"	15.4573100276166	14.5065777755785	-1	0
"Pmin_ref_seq_9149"	15.4429037127136	14.4925597436535	-1	1
"Pmin_ref_seq_4495"	15.4317854372384	14.4818294043201	-1	1
"Pmin_ref_seq_5116"	15.4209726225941	14.4714041796006	-1	1
"Pmin_ref_seq_763"	15.4054857411861	14.4563045425177	-1	1
"Pmin_ref_seq_6138"	15.3939324741258	14.4451381747988	-1	1
"Pmin_ref_seq_9959"	15.3836596250806	14.4352518807251	0	-1
"Pmin_ref_seq_7585"	15.3700228848161	14.422001351675	0	-1
"Pmin_ref_seq_9704"	15.3321087040583	14.3844730389852	NA	-1
"Pmin_ref_seq_1261"	15.3268036760536	14.3795535365112	-1	1
"Pmin_ref_seq_4959"	15.2929364410726	14.3460714851314	-1	1
"Pmin_ref_seq_5124"	15.287943977579	14.3414638639155	-1	1
"Pmin_ref_seq_2380"	15.2823729818308	14.3362773697258	-1	1
"Pmin_ref_seq_5664"	15.2614579885137	14.3157465378506	1	-1
"Pmin_ref_seq_9383"	15.2549417629109	14.3096141341747	-1	0
"Pmin_ref_seq_4858"	15.2463652347721	14.301421089047	-1	1
"Pmin_ref_seq_5135"	15.2145257466554	14.2699647456238	-1	1
"Pmin_ref_seq_2813"	15.1952889648288	14.2511107707694	-1	1
"Pmin_ref_seq_8616"	15.1906871909506	14.2468914667371	1	-1
"Pmin_ref_seq_7653"	15.1832108391381	14.2397972482374	-1	1
"Pmin_ref_seq_9814"	15.1567528948469	14.2137211013174	-1	1
"Pmin_ref_seq_7886"	15.128826422603	14.1861760910936	-1	1
"Pmin_ref_seq_2765"	15.1190564806609	14.1767872764089	0	-1
"Pmin_ref_seq_5697"	15.081233584237	14.1393451730668	0	0
"Pmin_ref_seq_9720"	15.0680637121742	14.1265557604956	0	-1
"Pmin_ref_seq_6879"	15.0567912668327	14.1156634416395	-1	1
"Pmin_ref_seq_1987"	14.9998676308233	14.0591195996919	0	-1
"Pmin_ref_seq_4399"	14.9967391300703	14.0563705611577	-1	0
"Pmin_ref_seq_5394"	14.9516187287165	14.0116292907594	-1	0
"Pmin_ref_seq_8729"	14.9339091656286	13.9942985279414	0	-1
"Pmin_ref_seq_3354"	14.8510287939059	13.9117966263794	0	-1
"Pmin_ref_seq_3609"	14.7949464283028	13.8560924014026	-1	1
"Pmin_ref_seq_376"	14.7650764867002	13.8266002714653	-1	1
"Pmin_ref_seq_6091"	14.7636095496457	13.825510817687	0	NA
"Pmin_ref_seq_2254"	14.7398637401966	13.8021421636953	-1	1
"Pmin_ref_seq_6253"	14.7120776841689	13.7747329358751	0	NA
"Pmin_ref_seq_2788"	14.6837393341844	13.7467710874156	-1	1
"Pmin_ref_seq_6588"	14.6771260654008	13.7405339940405	0	-1
"Pmin_ref_seq_9836"	14.6447095886155	13.7084933671116	-1	0
"Pmin_ref_seq_545"	14.6219865759196	13.6861458792829	-1	0
"Pmin_ref_seq_834"	14.6144831344947	13.6790176382977	1	-1
"Pmin_ref_seq_2301"	14.597426414978	13.6623357953531	-1	1
"Pmin_ref_seq_6866"	14.593995608425	13.6592795420634	-1	1
"Pmin_ref_seq_8109"	14.5781841849329	13.643842349083	0	-1
"Pmin_ref_seq_2736"	14.5752234941641	13.6412555666299	1	-1
"Pmin_ref_seq_211"	14.5438495103903	13.6102551695303	0	-1
"Pmin_ref_seq_1448"	14.5334423574642	13.6002212821896	-1	1
"Pmin_ref_seq_1143"	14.5115166878601	13.5786685576336	-1	1
"Pmin_ref_seq_6628"	14.4914086965128	13.5589331913473	1	-1
"Pmin_ref_seq_2640"	14.4905981050038	13.5585299569366	0	-1
"Pmin_ref_seq_8033"	14.4902611697487	13.5585299569366	-1	1
"Pmin_ref_seq_3822"	14.4652372770579	13.5338777326313	-1	1
"Pmin_ref_seq_21"	14.4466393044308	13.5156511105885	-1	0
"Pmin_ref_seq_4991"	14.4387463318776	13.5081291713614	-1	1
"Pmin_ref_seq_6557"	14.432353988043	13.5021075441366	NA	0
"Pmin_ref_seq_7256"	14.4050201356166	13.4751440921436	-1	1
"Pmin_ref_seq_5273"	14.4042353858902	13.4747294272133	0	-1
"Pmin_ref_seq_1018"	14.4035899017536	13.4744537127729	-1	1
"Pmin_ref_seq_3741"	14.3927768234485	13.4640100896001	-1	1
"Pmin_ref_seq_4452"	14.370767185717	13.4423695929719	-1	1
"Pmin_ref_seq_691"	14.3560502785029	13.4280215133655	-1	0
"Pmin_ref_seq_6911"	14.3422224038479	13.4145621533545	-1	1
"Pmin_ref_seq_282"	14.2528527133411	13.3255606650588	NA	0
"Pmin_ref_seq_2930"	14.2478942017723	13.3211906110677	1	-1
"Pmin_ref_seq_9248"	14.247747190111	13.3211906110677	-1	1
"Pmin_ref_seq_2604"	14.1056650988855	13.179475787925	-1	1
"Pmin_ref_seq_313"	14.1039773581966	13.178155004995	-1	1
"Pmin_ref_seq_4530"	14.0997513901079	13.1742956848655	NA	0
"Pmin_ref_seq_8053"	14.0836521114315	13.1585627448713	-1	1
"Pmin_ref_seq_1690"	14.0679642862523	13.1432409496184	-1	1
"Pmin_ref_seq_6724"	14.0544030524304	13.1300454374871	0	0
"Pmin_ref_seq_3205"	14.0456741476128	13.121681946643	0	-1
"Pmin_ref_seq_3909"	14.0308860885301	13.1072589943341	-1	1
"Pmin_ref_seq_8052"	13.9877618546173	13.0644995605116	-1	1
"Pmin_ref_seq_7683"	13.9525047168064	13.0296069166221	1	-1
"Pmin_ref_seq_8533"	13.9490400442225	13.0265064323044	0	-1
"Pmin_ref_seq_5768"	13.9477943460166	13.0256246172215	0	-1
"Pmin_ref_seq_9307"	13.9426380254661	13.0208318751618	-1	1
"Pmin_ref_seq_9621"	13.9247937490126	13.0033508730765	1	-1
"Pmin_ref_seq_9732"	13.9098551572226	12.9887752520405	0	-1
"Pmin_ref_seq_1646"	13.8934942916385	12.9727770541033	0	0
"Pmin_ref_seq_7844"	13.8739342666747	12.953579394185	NA	0
"Pmin_ref_seq_1876"	13.8665734010406	12.9465805914998	0	0
"Pmin_ref_seq_7513"	13.8349404138224	12.9153093656368	-1	1
"Pmin_ref_seq_990"	13.8181708525552	12.8989012646334	0	-1
"Pmin_ref_seq_5721"	13.798398920742	12.8794904924934	1	-1
"Pmin_ref_seq_7624"	13.7849356892392	12.8663881205726	-1	1
"Pmin_ref_seq_1072"	13.7788527880137	12.8606657793361	-1	0
"Pmin_ref_seq_4848"	13.7740644956082	12.8562377478238	1	-1
"Pmin_ref_seq_9724"	13.7552416349187	12.8377748494275	0	-1
"Pmin_ref_seq_534"	13.7391660955907	12.8220589742873	-1	0
"Pmin_ref_seq_6912"	13.7297745835435	12.8130268288158	-1	1
"Pmin_ref_seq_6125"	13.7121879695929	12.7957992843208	-1	1
"Pmin_ref_seq_6210"	13.6896387276625	12.773608815217	-1	1
"Pmin_ref_seq_2041"	13.653745537635	12.7380741018768	-1	1
"Pmin_ref_seq_7942"	13.6236643771291	12.7083511224072	-1	0
"Pmin_ref_seq_2691"	13.5979645634182	12.6830091945689	0	-1
"Pmin_ref_seq_9877"	13.5954539173223	12.6808561396681	-1	0
"Pmin_ref_seq_2526"	13.591953736142	12.6777132554902	-1	0
"Pmin_ref_seq_8004"	13.585505072308	12.6716215949496	-1	0
"Pmin_ref_seq_3473"	13.5754408195631	12.6619140522715	-1	1
"Pmin_ref_seq_3318"	13.5578763731883	12.6447060232182	-1	1
"Pmin_ref_seq_114"	13.5418181627631	12.6290039378493	NA	0
"Pmin_ref_seq_2854"	13.5223425772609	12.6098841856173	-1	1
"Pmin_ref_seq_9891"	13.5137375669576	12.6016347172757	-1	1
"Pmin_ref_seq_1446"	13.4821765320446	12.5704289334924	-1	1
"Pmin_ref_seq_6295"	13.4716139211094	12.5602212833305	1	-1
"Pmin_ref_seq_3294"	13.4593852550537	12.5483472881658	-1	1
"Pmin_ref_seq_9410"	13.4566791978843	12.5459956124782	-1	1
"Pmin_ref_seq_4021"	13.4446693186985	12.5343398258371	-1	0
"Pmin_ref_seq_9574"	13.4381597993701	12.5281841105867	0	-1
"Pmin_ref_seq_2304"	13.4356020493858	12.5259798766838	-1	1
"Pmin_ref_seq_2443"	13.4186624260453	12.5093934818962	0	-1
"Pmin_ref_seq_2769"	13.3624135351036	12.4534975324465	-1	1
"Pmin_ref_seq_3730"	13.3538685104815	12.4453051627214	-1	1
"Pmin_ref_seq_9195"	13.3482192690725	12.4400082900798	-1	1
"Pmin_ref_seq_130"	13.3439053613335	12.4360464654422	-1	1
"Pmin_ref_seq_1344"	13.327065770887	12.4195586728942	-1	1
"Pmin_ref_seq_1591"	13.3249611397432	12.4178055549075	-1	1
"Pmin_ref_seq_2987"	13.2872284690626	12.3804241131032	-1	1
"Pmin_ref_seq_4014"	13.2475500317331	12.3410966208287	-1	1
"Pmin_ref_seq_5013"	13.2381862888696	12.3320835396572	-1	0
"Pmin_ref_seq_9756"	13.231617343924	12.3258649734978	0	-1
"Pmin_ref_seq_7222"	13.2291714574957	12.3237691834059	-1	0
"Pmin_ref_seq_1629"	13.2256936473576	12.3206411876097	-1	1
"Pmin_ref_seq_9518"	13.2072654773498	12.302562550403	-1	1
"Pmin_ref_seq_213"	13.1990512216628	12.2946975464291	-1	1
"Pmin_ref_seq_6399"	13.1984525381209	12.2944478339641	0	-1
"Pmin_ref_seq_953"	13.1972140583729	12.2935580451076	-1	1
"Pmin_ref_seq_4501"	13.1838905695653	12.2805829674553	-1	1
"Pmin_ref_seq_1778"	13.1777793614342	12.2748198911921	-1	1
"Pmin_ref_seq_6297"	13.1724829796801	12.2698713624657	0	-1
"Pmin_ref_seq_7455"	13.159754081417	12.2574900388366	-1	1
"Pmin_ref_seq_5361"	13.1584509648394	12.2565342189443	-1	1
"Pmin_ref_seq_3460"	13.1452328138458	12.2436630871317	-1	1
"Pmin_ref_seq_5997"	13.1352636295845	12.2340406449901	NA	0
"Pmin_ref_seq_5823"	13.1035952321649	12.2027187130711	0	0
"Pmin_ref_seq_6122"	13.0946517350597	12.1941214052883	-1	0
"Pmin_ref_seq_2567"	13.0876986470655	12.1875142308782	-1	1
"Pmin_ref_seq_3895"	13.0749045653912	12.1750657874887	-1	1
"Pmin_ref_seq_61"	13.0336413769794	12.1341479625002	NA	0
"Pmin_ref_seq_8830"	13.02165745927	12.1225091337894	0	-1
"Pmin_ref_seq_9451"	13.0188902638153	12.1200867533444	0	-1
"Pmin_ref_seq_2827"	13.0172799656618	12.1188209966464	0	0
"Pmin_ref_seq_2951"	13.0118784257005	12.1137637250201	-1	0
"Pmin_ref_seq_2887"	12.9989480781219	12.1011773730888	-1	1
"Pmin_ref_seq_7959"	12.9855244338588	12.0880974522167	-1	1
"Pmin_ref_seq_8434"	12.9808801458876	12.0837966158109	1	-1
"Pmin_ref_seq_6064"	12.9754365481333	12.0786961982261	-1	1
"Pmin_ref_seq_2829"	12.9605036150959	12.0641061743909	-1	1
"Pmin_ref_seq_1094"	12.956078706059	12.0600239040162	-1	1
"Pmin_ref_seq_6259"	12.9488468055358	12.053134372042	0	NA
"Pmin_ref_seq_3505"	12.9477790631237	12.0524087284911	-1	1
"Pmin_ref_seq_1272"	12.9447079169967	12.0496794119622	-1	1
"Pmin_ref_seq_8083"	12.9291021977643	12.0344152534882	-1	1
"Pmin_ref_seq_6082"	12.9163206959348	12.021975044	0	-1
"Pmin_ref_seq_3814"	12.8839791740371	11.9899745464479	-1	0
"Pmin_ref_seq_9514"	12.8818919848914	11.9882281140729	-1	0
"Pmin_ref_seq_5320"	12.8519938540368	11.9586704728335	0	-1
"Pmin_ref_seq_956"	12.8511816424831	11.958198484158	0	-1
"Pmin_ref_seq_361"	12.8361056571145	11.9434624553484	-1	1
"Pmin_ref_seq_694"	12.8073472907256	11.9150437796158	0	0
"Pmin_ref_seq_3074"	12.8007826348069	11.9088185488663	-1	1
"Pmin_ref_seq_8420"	12.782930180268	11.8913052544242	0	-1
"Pmin_ref_seq_4559"	12.7743871623232	11.8831011319175	-1	1
"Pmin_ref_seq_259"	12.7735436179099	11.8825962186963	0	0
"Pmin_ref_seq_4279"	12.7649736174511	11.8743645855954	-1	1
"Pmin_ref_seq_9196"	12.7592992911604	11.8690283632392	-1	1
"Pmin_ref_seq_4661"	12.7386754165389	11.8487423295387	0	-1
"Pmin_ref_seq_6225"	12.7373882671485	11.8477927584644	0	-1
"Pmin_ref_seq_8034"	12.7307711499945	11.8415129574298	NA	0
"Pmin_ref_seq_402"	12.7299852408204	11.8410641025853	0	-1
"Pmin_ref_seq_5364"	12.7227211715127	11.8341368262235	-1	0
"Pmin_ref_seq_5149"	12.700447112475	11.8121992991529	-1	1
"Pmin_ref_seq_9901"	12.698041613791	11.8101300718616	-1	1
"Pmin_ref_seq_8703"	12.6841757704951	11.796600239787	NA	0
"Pmin_ref_seq_122"	12.6647501821497	11.7775104028939	1	-1
"Pmin_ref_seq_3256"	12.6165304425452	11.7299613884912	-1	1
"Pmin_ref_seq_8142"	12.6165690577964	11.7299613884912	-1	1
"Pmin_ref_seq_7580"	12.6129000226564	11.726665943152	-1	1
"Pmin_ref_seq_4389"	12.6001574687279	11.7142581056038	0	-1
"Pmin_ref_seq_2415"	12.5864460856774	11.700881181162	-1	1
"Pmin_ref_seq_5868"	12.5441377113318	11.6589070080502	NA	0
"Pmin_ref_seq_9178"	12.5408588287738	11.6559620697469	0	-1
"Pmin_ref_seq_5376"	12.5383181663754	11.6537550950191	-1	1
"Pmin_ref_seq_9348"	12.5247107510286	11.6404811111527	-1	1
"Pmin_ref_seq_3018"	12.5039236318753	11.6200271676827	0	-1
"Pmin_ref_seq_802"	12.4899098571944	11.6063463132802	-1	0
"Pmin_ref_seq_9757"	12.4876121226509	11.6043812440015	0	0
"Pmin_ref_seq_5087"	12.4722672344027	11.5893687663948	-1	1
"Pmin_ref_seq_6074"	12.4550152052626	11.5724488936624	-1	0
"Pmin_ref_seq_1639"	12.4366922856902	11.5544578766525	-1	1
"Pmin_ref_seq_7879"	12.4234982753614	11.5415955154287	-1	1
"Pmin_ref_seq_3950"	12.4177434838431	11.5361721199447	0	-1
"Pmin_ref_seq_5988"	12.3814983325213	11.5002581119724	0	0
"Pmin_ref_seq_5722"	12.3424060148249	11.4614966853259	NA	0
"Pmin_ref_seq_2227"	12.3268854972759	11.4463068069112	-1	0
"Pmin_ref_seq_9834"	12.3207616918404	11.4405133890777	-1	0
"Pmin_ref_seq_3081"	12.2963513404849	11.4164331741743	0	-1
"Pmin_ref_seq_7975"	12.2953780339789	11.4157897533522	-1	1
"Pmin_ref_seq_4989"	12.2845843789659	11.4053257336354	NA	0
"Pmin_ref_seq_5153"	12.2774348904715	11.3985056304294	-1	1
"Pmin_ref_seq_9016"	12.2679908700756	11.3893907456929	-1	1
"Pmin_ref_seq_9974"	12.2528398129226	11.3745685749486	-1	1
"Pmin_ref_seq_7301"	12.2505429820073	11.3726003815684	-1	1
"Pmin_ref_seq_5086"	12.2078765325555	11.3302623211545	-1	1
"Pmin_ref_seq_936"	12.1936319394779	11.3163458689931	0	-1
"Pmin_ref_seq_7810"	12.1661746958095	11.2892165184938	1	-1
"Pmin_ref_seq_413"	12.1400655796212	11.2634350481015	0	-1
"Pmin_ref_seq_3799"	12.1392290471307	11.2629259144067	-1	1
"Pmin_ref_seq_7384"	12.1331746322022	11.2571986516457	-1	1
"Pmin_ref_seq_6128"	12.1118371519285	11.2361880772828	-1	0
"Pmin_ref_seq_1511"	12.0963399800215	11.2210175654001	1	-1
"Pmin_ref_seq_8206"	12.0879699438446	11.2129739437308	1	-1
"Pmin_ref_seq_9736"	12.0572292501725	11.1825594194183	0	-1
"Pmin_ref_seq_3032"	12.0559173052294	11.1815733990548	0	0
"Pmin_ref_seq_7853"	12.0389327820282	11.1649145560202	0	NA
"Pmin_ref_seq_4892"	12.0258734569246	11.1521806670367	-1	1
"Pmin_ref_seq_5367"	12.0183872160773	11.1450196186283	-1	1
"Pmin_ref_seq_334"	12.0074084685571	11.1343658202306	0	-1
"Pmin_ref_seq_2708"	12.0020520199817	11.129334077825	-1	1
"Pmin_ref_seq_5307"	11.9868124010102	11.1144189224337	0	0
"Pmin_ref_seq_5920"	11.98023315144	11.1081638942163	-1	1
"Pmin_ref_seq_1324"	11.9747716983469	11.10302642061	-1	1
"Pmin_ref_seq_293"	11.928692911249	11.0572713714935	-1	1
"Pmin_ref_seq_8567"	11.9230133739608	11.051915331041	0	-1
"Pmin_ref_seq_6037"	11.9202199551063	11.0494451682356	-1	1
"Pmin_ref_seq_2426"	11.9002049454771	11.029753174227	-1	1
"Pmin_ref_seq_8950"	11.8866376533168	11.0165086576163	-1	0
"Pmin_ref_seq_6418"	11.8736945643689	11.0038881045034	0	0
"Pmin_ref_seq_3524"	11.8716761492566	11.0021919858675	-1	1
"Pmin_ref_seq_4487"	11.862588861686	10.9934267557694	-1	1
"Pmin_ref_seq_9356"	11.8476767566422	10.9788364695488	-1	0
"Pmin_ref_seq_3906"	11.8248121438508	10.9562934372843	-1	1
"Pmin_ref_seq_9741"	11.7975343278229	10.92933696384	0	-1
"Pmin_ref_seq_3310"	11.7929178257149	10.9250415667241	-1	1
"Pmin_ref_seq_4846"	11.7910579453461	10.9235025541067	-1	1
"Pmin_ref_seq_7292"	11.7734478936567	10.9062131332787	-1	1
"Pmin_ref_seq_571"	11.7729542101403	10.9060398440828	-1	1
"Pmin_ref_seq_6298"	11.7683451072305	10.9017508993017	-1	1
"Pmin_ref_seq_9013"	11.7593582586415	10.8930839729975	-1	1
"Pmin_ref_seq_4403"	11.7382533704759	10.8722987716199	-1	1
"Pmin_ref_seq_6786"	11.7321772529302	10.866542105712	-1	1
"Pmin_ref_seq_8311"	11.7098475747436	10.8445316443584	-1	0
"Pmin_ref_seq_5775"	11.698631654992	10.8336347069803	1	-1
"Pmin_ref_seq_1283"	11.6845245139097	10.8198463141559	1	-1
"Pmin_ref_seq_4096"	11.6767288840856	10.8123691988176	-1	1
"Pmin_ref_seq_5640"	11.6737438440489	10.8097024398372	-1	1
"Pmin_ref_seq_1351"	11.6691644084341	10.8054410521912	-1	1
"Pmin_ref_seq_6556"	11.6668436595206	10.8034381184999	0	0
"Pmin_ref_seq_9374"	11.6490678894995	10.7859799312951	-1	1
"Pmin_ref_seq_2144"	11.6416854034276	10.7789147959731	1	-1
"Pmin_ref_seq_3431"	11.6134662512758	10.7510127628437	-1	1
"Pmin_ref_seq_7330"	11.5916259134132	10.7294893126142	-1	1
"Pmin_ref_seq_740"	11.5681514061592	10.7063314619415	-1	0
"Pmin_ref_seq_3173"	11.561846101108	10.7003425827563	-1	1
"Pmin_ref_seq_7388"	11.5591247720183	10.6979374491533	0	0
"Pmin_ref_seq_9705"	11.5359843760558	10.6751130186336	0	-1
"Pmin_ref_seq_3893"	11.5243291209496	10.6637734992606	-1	1
"Pmin_ref_seq_7537"	11.5120065294482	10.6517664141167	-1	1
"Pmin_ref_seq_9725"	11.5092832605523	10.6493584225354	1	-1
"Pmin_ref_seq_4061"	11.5033723150166	10.643762525604	-1	1
"Pmin_ref_seq_2445"	11.4875487742896	10.6282538051024	0	-1
"Pmin_ref_seq_3691"	11.4812214539574	10.6222410769475	-1	1
"Pmin_ref_seq_2156"	11.4645991247273	10.605933112177	-1	1
